Character;EXT;NEU;AGR;CON;OPN;Cosine;Sentence
dobby;1;1;0;0;1;0.5773502691896258; anything, sir.
aunt petunia & dudley;1;1;0;0;1;0.7745966692414834;aaah!
mr. weasley;1;1;0;0;1;0.5773502691896258;morning, weasleys. 
mr. weasley;0;1;0;0;1;0.7071067811865475; what a night. nine raids. nine! 
mr. weasley;1;0;0;0;1;0.7071067811865475; well now. aah! and who are you? 
mr. weasley;1;1;1;0;1;0.5; good lord! are you really?  
mr. weasley;1;1;1;0;1;0.5; well, ron’s told us all about you, of course. 
mr. weasley;1;1;1;0;1;0.5; when did he get here? 
mr. weasley;0;1;1;0;1;0.5773502691896258; did you really? how’d it go? did you— 
mr. weasley;1;1;1;0;1;0.5; i mean...that was very wrong, indeed, boys.  
mr. weasley;1;1;0;0;1;0.5773502691896258; very wrong of you 
mr. weasley;1;1;0;1;1;0.5; now, harry, you must know all about muggles.  
mr. weasley;1;1;0;0;1;0.5773502691896258; tell me, what exactly is the function of a rubber duck? 
mr. weasley;1;1;0;0;1;0.5773502691896258; dumbledore must know you’re here, harry.  
mr. weasley;1;1;0;0;1;0.5773502691896258; doesn’t miss a trick, that man. 
mr. weasley;1;1;1;0;1;0.5; diagonally. 
mr. weasley;1;1;1;0;1;0.5; children, it's mad in here. 
mr. weasley;0;1;1;0;1;0.5773502691896258; let's go outside. 
mr. weasley;1;1;0;0;1;0.5773502691896258; lucius. 
mr. weasley;1;1;0;0;1;0.5773502691896258; we have a very different idea about what disgraces the name of wizard, malfoy. 
mr. weasley;1;1;1;0;1;0.5; 10:58, come on. 
mr. weasley;1;1;0;1;1;0.5; fred, george, percy, you first. 
mr. weasley;1;1;1;0;1;0.5; after you, dear. 
mr. weasley;1;1;1;1;1;0.4472135954999579; harry potter. 
mr. weasley;1;1;1;0;1;0.5; harry, wonder if i might have a word? 
mr. weasley;1;1;1;0;1;0.5; hermione. 
mr. weasley;1;0;0;1;1;0.5773502691896258; looking forward to a new term? 
mr. weasley;1;0;1;0;1;0.5773502691896258; harry, some within the ministry would strongly discourage me from divulging what i'm about to reveal to you. 
mr. weasley;1;1;0;0;1;0.5773502691896258; but i think that you need to know the facts. 
mr. weasley;1;1;0;1;1;0.5; you are in danger. 
mr. weasley;1;1;0;1;1;0.5; grave danger. 
mr. weasley;1;1;1;1;1;0.4472135954999579; what do you know about sirius black, harry? 
mr. weasley;1;1;0;0;1;0.5773502691896258; do you know why? 
mr. weasley;1;1;0;0;1;0.5773502691896258; thirteen years ago, when you stopped... 
mr. weasley;0;1;0;0;1;0.7071067811865475; don't say his name. 
mr. weasley;1;1;0;1;1;0.5; when you stopped you-know-who black lost everything. 
mr. weasley;1;0;1;0;1;0.5773502691896258; but to this day, he still remains a faithful servant. 
mr. weasley;1;0;1;1;1;0.5; and in his mind you are the only thing that stands in the way of you-know-who returning to power. 
mr. weasley;1;0;1;0;1;0.5773502691896258; and that is why he has escaped from azkaban. 
mr. weasley;1;1;0;0;1;0.5773502691896258; to find you. 
mr. weasley;1;0;1;1;1;0.5; harry, swear to me that whatever you might hear you won't go looking for black.
fred, george, ron;1;1;0;0;1;0.7745966692414834;morning, dad.
fred, george, ron, harry;1;1;0;0;1;0.7745966692414834;oh, it...
mr. borgin;1;0;1;0;1;0.40824829046386296;mr. malfoy! what a pleasure to see you again.  
mr. borgin;1;1;0;1;1;0.7071067811865475; if i may, just in today -- 
mr. borgin;1;1;0;0;1;0.8164965809277259;  selling? 
mr. borgin;1;1;0;0;1;0.8164965809277259; hmmm... yes. i see... 
mr. borgin;1;1;0;1;1;0.7071067811865475; ah, the hand of glory.  
mr. borgin;1;1;0;0;1;0.8164965809277259; insert a candle and it gives light only to the holder.  
mr. borgin;1;1;1;0;1;0.7071067811865475; best friend of thieves and plunderers.  
mr. borgin;1;1;0;0;1;0.8164965809277259; your son has fine taste, sir. 
mr. borgin;1;1;0;1;1;0.7071067811865475; it's the same all over.  
mr. borgin;0;1;0;0;1;0.9999999999999998; wizard blood is counting for less everywhere.
lucius malfoy;1;1;1;0;1;0.5;i'm not buying today, mr. borgin. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; but selling. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; you have heard, of course, that the ministry of magic is conducting more raids.  
lucius malfoy;0;1;1;1;1;0.5; there are even rumors of a new muggle protection act... 
lucius malfoy;0;1;0;0;1;0.7071067811865475; i have a few... ah... items at home that might prove embarrassing if the ministry were to call. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; certain poisons and the like... 
lucius malfoy;1;1;1;0;1;0.5;  hopefully my son will amount to more than a thief, mr. borgin. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; though if his marks don't pick up -- 
lucius malfoy;0;1;1;0;1;0.5773502691896258; i would have thought you'd be ashamed that a girl of no wizarding family beat you in every exam. 
lucius malfoy;1;1;1;0;1;0.5; not with me. 
lucius malfoy;1;1;1;0;1;0.5; very good.  
lucius malfoy;1;1;0;1;1;0.5; i'll expect you at the manor tomorrow.  
lucius malfoy;1;1;0;0;1;0.5773502691896258; come, draco. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; now, now, draco, play nicely. 
lucius malfoy;1;1;1;0;1;0.5; mr. potter. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; lucius malfoy. we meet at last. 
lucius malfoy;1;1;1;0;1;0.5; forgive me. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; your scar is legend. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; as, of course, is the wizard who gave it to you. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; you must be very brave to mention his name. 
lucius malfoy;1;1;1;0;1;0.5; or very foolish. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; and you must be miss granger. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; yes, draco has told me all about you.  
lucius malfoy;1;1;1;0;1;0.5; and your parents. 
lucius malfoy;1;1;1;0;1;0.5; muggles, aren't they? 
lucius malfoy;1;0;0;0;1;0.7071067811865475; let me see. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; red hair, vacant expressions tatty, secondhand book. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; you must be the weasleys. 
lucius malfoy;0;1;1;0;1;0.5773502691896258; well, well, well. weasley senior. 
lucius malfoy;1;1;0;1;1;0.5; busy time at the ministry, arthur, all those extra raids? 
lucius malfoy;0;1;0;1;1;0.5773502691896258; i do hope they're paying you overtime but judging by the state of this, i'd say not. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; what's the use in being a disgrace to the name of wizard if they don't even pay you well for it? 
lucius malfoy;1;1;0;1;1;0.5; clearly. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; associating with muggles. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; and i thought your family could sink no lower. 
lucius malfoy;1;0;0;0;1;0.7071067811865475; i'll see you at work. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; already here, fudge? 
lucius malfoy;1;1;1;0;1;0.5; good. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; believe me i take absolutely no pleasure being inside your... 
lucius malfoy;1;1;0;0;1;0.5773502691896258; you call this a house? 
lucius malfoy;1;1;0;0;1;0.5773502691896258; no. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; i simply called up the school and was told the headmaster was here. 
lucius malfoy;0;0;0;0;1;1.0; the other governors and i have decided it's time for you to step aside. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; this is an order of suspension. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; you'll find all 12 signatures on it. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; i'm afraid we feel you've rather lost your touch. 
lucius malfoy;1;1;1;0;1;0.5; well, what, with all these attacks there'll be no muggle-borns left at hogwarts. 
lucius malfoy;0;1;0;0;1;0.7071067811865475; i can only imagine what an awful loss that would be to the school. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; you think so? 
lucius malfoy;1;1;1;0;1;0.5; admirable sentiments. 
lucius malfoy;1;1;1;0;1;0.5; shall we? 
lucius malfoy;1;1;1;0;1;0.5; fudge. 
lucius malfoy;1;1;1;0;1;0.5; i'll deal with you later. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; out of my way, potter. 
lucius malfoy;1;1;1;0;1;0.5; so it's true. you have returned. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; ridiculous. 
lucius malfoy;1;1;0;1;1;0.5; how dare you! 
lucius malfoy;1;0;1;1;1;0.5; my sole concern has always been and will always be the welfare of this school and, of course, its students. 
lucius malfoy;1;1;1;0;1;0.5; the culprit has been identified, i presume? 
lucius malfoy;1;1;0;0;1;0.5773502691896258; and? 
lucius malfoy;1;1;0;0;1;0.5773502691896258; who was it? 
lucius malfoy;1;0;0;0;1;0.7071067811865475; i see. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; well, let us hope that mr. potter will always be around to save the day. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; dumbledore. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; come, dobby. we're leaving. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; mine? i don't know what you're talking about. 
lucius malfoy;1;1;1;0;1;0.5; you do, do you? 
lucius malfoy;1;1;0;0;1;0.5773502691896258; why don't you prove it? 
lucius malfoy;1;1;0;0;1;0.5773502691896258; come, dobby. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; dobby. 
lucius malfoy;1;1;0;0;1;0.5773502691896258; what? i didn't give... 
lucius malfoy;1;1;1;0;1;0.5; you lost me my servant! 
lucius malfoy;1;1;1;0;1;0.5; your parents were meddlesome fools too. 
lucius malfoy;1;1;1;1;1;0.4472135954999579; mark my words, potter. 
lucius malfoy;0;0;0;0;1;1.0; one day soon you are going to meet the same sticky end.
photographer;1;1;0;1;1;0.8660254037844387;make way there, please. 
photographer;1;1;0;0;1;1.0000000000000002; let me by, madam. thank you. 
photographer;1;1;0;1;1;0.8660254037844387; excuse me, little girl. 
photographer;1;1;0;0;1;1.0000000000000002; this is for the daily prophet. 
photographer;1;1;1;1;1;0.7745966692414834; harry potter! 
photographer;1;1;0;1;1;0.8660254037844387; excuse me, madam.
lockhart;1;1;1;1;1;0.7745966692414834;it can't be. harry potter? 
lockhart;1;1;1;1;1;0.7745966692414834; nice big smile, harry. 
lockhart;1;1;0;0;1;1.0000000000000002; together, you and i rate the front page. 
lockhart;1;1;0;1;1;0.8660254037844387; ladies and gentlemen, what an extraordinary moment this is. 
lockhart;1;1;0;0;1;1.0000000000000002; when young harry stepped into flourish and blotts this morning to purchase my autobiography, magical me… 
lockhart;1;1;0;1;1;0.8660254037844387; which, incidentally, is currently celebrating its 27th week atop the daily prophet bestseller list 
lockhart;1;1;0;0;1;1.0000000000000002; he had no idea that he would, in fact, be leaving with my entire collected works free of charge. 
lockhart;1;1;0;0;1;1.0000000000000002; now, ladies?
harry and ron;1;1;0;0;1;1.0000000000000002;aaaaaaahhhh! 
harry and ron;1;1;0;0;1;1.0000000000000002; aaahhh! aaah! 
harry and ron;1;1;0;0;1;1.0000000000000002; yes, sir. 
harry and ron;1;1;0;0;1;1.0000000000000002; yes, sir.
professor sprout;1;1;1;0;1;0.5;morning, everyone. 
professor sprout;1;1;1;0;1;0.5; good morning, professor sprout. 
professor sprout;0;1;1;1;1;0.5; welcome to greenhouse three, second years.  
professor sprout;1;1;0;0;1;0.5773502691896258; today, we will be re-potting mandrakes.  
professor sprout;1;1;0;0;1;0.5773502691896258; now, who here can tell me the properties of the mandrake?  
professor sprout;1;1;0;0;1;0.5773502691896258; yes, miss granger. 
professor sprout;1;1;1;1;1;0.4472135954999579; excellent. ten points to gryffindor. 
professor sprout;1;1;0;0;1;0.5773502691896258; as our mandrakes are still only seedlings their cries won't kill you yet. 
professor sprout;1;0;1;0;1;0.5773502691896258; but they could knock you out for hours, which is why i have given you earmuffs for auditory protection. 
professor sprout;1;1;0;1;1;0.5; so could you please put them on, right away? quickly. 
professor sprout;1;1;0;0;1;0.5773502691896258; flaps tight down, and watch me closely. 
professor sprout;1;1;1;1;1;0.4472135954999579; you grasp your mandrake firmly. 
professor sprout;0;1;0;0;1;0.7071067811865475; you pull it sharply up out of the pot. 
professor sprout;0;1;0;0;1;0.7071067811865475; got it? and now you dunk it down into the other pot 
professor sprout;1;1;1;0;1;0.5; and pour a little sprinkling of soil to keep him warm. 
professor sprout;1;1;1;0;1;0.5; longbottom's been neglecting his earmuffs. 
professor sprout;1;1;0;0;1;0.5773502691896258; yes, well, just leave him there. 
professor sprout;1;1;1;0;1;0.5; right, on we go. 
professor sprout;1;1;1;0;1;0.5; plenty of pots to go around. 
professor sprout;1;1;0;1;1;0.5; grasp your mandrake and pull it up.
penelope clearwater;1;1;0;0;1;0.7745966692414834;there's nearly headless nick.
colin;1;1;0;1;1;0.75;hi, harry. 
colin;1;1;1;0;1;1.0; i'm colin creevey. i'm in gryffindor too. 
colin;1;1;1;0;1;1.0; wow! can you turn him around, harry?
gilderoy lockhart;1;1;0;0;1;0.5773502691896258;let me introduce you to your new defense against the dark arts teacher.  
gilderoy lockhart;1;1;1;0;1;0.5; me. gilderoy lockhart, order of merlin, third class, honorary member of the dark force defense league and five times winner of witch weekly's most-charming-smile award   
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; but i don't talk about that.  
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i didn't get rid of the bandon banshee by smiling at her! 
gilderoy lockhart;1;1;1;0;1;0.5; now, be warned. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; it is my job to arm you against the foulest creatures known to wizardkind. 
gilderoy lockhart;1;1;0;1;1;0.5; you may find yourselves facing your worst fears in this room. 
gilderoy lockhart;1;1;1;0;1;0.5; know only that no harm can befall you whilst i am here. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i must ask you not to scream. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; it might provoke them. 
gilderoy lockhart;1;1;1;0;1;0.5; freshly caught cornish pixies. 
gilderoy lockhart;1;1;1;0;1;0.5; laugh if you will, mr. finnegan but pixies can be devilishly tricky little blighters. 
gilderoy lockhart;1;0;0;0;1;0.7071067811865475; let's see what you make of them. 
gilderoy lockhart;1;1;1;0;1;0.5; come on now, round them up, round them up! 
gilderoy lockhart;1;1;1;0;1;0.5; they're only pixies. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; peskipiksi pesternomi! 
gilderoy lockhart;0;1;0;0;1;0.7071067811865475; i'll ask you three to just nip the rest of them back into their cage. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; harry, harry, harry. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; can you possibly imagine a better way to serve detention than by helping me to answer my fan mail? 
gilderoy lockhart;1;1;1;0;1;0.5; fame is a fickle friend, harry. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; celebrity is as celebrity does. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; remember that. 
gilderoy lockhart;1;1;1;0;1;0.5; sorry? 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; voice? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; what are you talking about, harry? 
gilderoy lockhart;1;1;1;0;1;0.5; i think you're getting a bit drowsy. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; and great scott, no wonder.  
gilderoy lockhart;1;1;1;0;1;0.5; look at the time. 
gilderoy lockhart;1;1;1;0;1;0.5; we've been here nearly four hours. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; spooky how the time flies when one is having fun. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; aghh! thought so. 
gilderoy lockhart;1;1;0;1;1;0.5; so unlucky i wasn't there. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i know exactly the countercurse that could've spared her. 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; i'm afraid that's my doing, severus. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; you see, harry was helping me answer my fan mail. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; not to worry, harry.  
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i will fix that arm of yours straight away. 
gilderoy lockhart;0;1;0;0;1;0.7071067811865475; boy doesn't know what he's saying. 
gilderoy lockhart;1;1;1;0;1;0.5; this won't hurt a bit. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; brackium emendo! 
gilderoy lockhart;1;0;0;1;1;0.5773502691896258; yes, well, that can sometimes happen but the point is you can no longer feel any pain, and, very clearly, the bones are not broken. 
gilderoy lockhart;1;1;1;0;1;0.5; much more flexible, though. 
gilderoy lockhart;1;1;1;0;1;0.5; gather round! 
gilderoy lockhart;1;1;1;0;1;0.5; gather round. 
gilderoy lockhart;0;0;0;0;1;1.0; can everybody see me? 
gilderoy lockhart;1;1;1;0;1;0.5; can you all hear me? 
gilderoy lockhart;1;1;0;1;1;0.5; excellent. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; in light of the dark events of recent weeks professor dumbledore has granted me permission to start this dueling club to train you all up. 
gilderoy lockhart;1;1;1;0;1;0.5; in case you ever need to defend yourselves as i myself have done on countless occasions. 
gilderoy lockhart;1;0;1;0;1;0.5773502691896258; for full details, see my published works. 
gilderoy lockhart;1;1;1;0;1;0.5; let me introduce my assistant professor snape. 
gilderoy lockhart;1;0;1;1;1;0.5; he has sportingly agreed to help with a short demonstration. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i don't want any of you youngsters to worry. 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; you'll still have your potions master when i'm through with him. never fear. 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; one.two. three! 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; an excellent idea to show them that, professor snape... 
gilderoy lockhart;1;1;1;0;1;0.5; but if you don't mind me saying, it was obvious what you were about to do. 
gilderoy lockhart;1;1;1;0;1;0.5; if i had wanted to stop you, it would have been only too easy. 
gilderoy lockhart;1;1;0;1;1;0.5; an excellent suggestion, professor snape.. 
gilderoy lockhart;1;1;1;0;1;0.5; let's have a volunteer pair.  
gilderoy lockhart;1;1;0;1;1;0.5; potter, weasley, how about you? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; good luck, potter. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; wands at the ready. 
gilderoy lockhart;0;1;0;0;1;0.7071067811865475; on the count of three cast your charms to disarm your opponent. only to disarm. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; we don't want any accidents here. 
gilderoy lockhart;1;1;1;0;1;0.5; one. two... 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i said disarm only. 
gilderoy lockhart;1;1;1;0;1;0.5; allow me, professor snape. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; alarte ascendare! 
gilderoy lockhart;1;1;1;0;1;0.5; so sorry. dozed off. 
gilderoy lockhart;1;1;0;1;1;0.5; what have i missed? 
gilderoy lockhart;1;1;1;0;1;0.5; my moment? 
gilderoy lockhart;1;1;1;0;1;0.5; very well. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i'll just be in my office getting... 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; getting ready. 
gilderoy lockhart;1;1;1;0;1;0.5; well, yes. urgent call. unavoidable. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; got to go. 
gilderoy lockhart;1;1;1;0;1;0.5; well… aemm… 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; as to that, most unfortunate. 
gilderoy lockhart;1;1;1;0;1;0.5; no one regrets more than i. 
gilderoy lockhart;0;1;0;0;1;0.7071067811865475; i must say, when i took the job, there was nothing in the description... 
gilderoy lockhart;1;1;0;1;1;0.5; books can be misleading. 
gilderoy lockhart;1;1;1;0;1;0.5; my dear boy, use your common sense. 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; my books wouldn't have sold as well if people didn't think i'd done those things. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; yes, now you mention it. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; i'm rather gifted with memory charms. 
gilderoy lockhart;0;1;0;0;1;0.7071067811865475; otherwise, all those wizards would have gone blabbing. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; i'd never have sold another book. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; in fact, i'm going to have to do the same to you. 
gilderoy lockhart;1;1;0;1;1;0.5; excellent, harry. good work. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; well, then, i'll just be... 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; there's no need for me to stay. 
gilderoy lockhart;0;1;1;0;1;0.5773502691896258; now, boys, what good will it do? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; but... obviously, yes. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; sure you don't want to test it first? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; it's really quite filthy down here. 
gilderoy lockhart;1;0;1;1;1;0.5; it looks like a snake. 
gilderoy lockhart;1;1;1;1;1;0.4472135954999579; the adventure ends here, boys. 
gilderoy lockhart;1;1;1;0;1;0.5; but don't fret. 
gilderoy lockhart;1;1;1;0;1;0.5; the world will know our story. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; how i was too late to save the girl. 
gilderoy lockhart;0;0;1;1;1;0.5773502691896258; how you two tragically lost your minds at the sight of her mangled body. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; so...you first, mr. potter. 
gilderoy lockhart;1;1;0;1;1;0.5; say goodbye to your memories. 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; obliviate! 
gilderoy lockhart;1;0;0;0;1;0.7071067811865475; hello. who are you? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; really? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; and who am i? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; it's an odd sort of place, isn't it? 
gilderoy lockhart;1;1;1;0;1;0.5; do you live here? 
gilderoy lockhart;1;1;0;0;1;0.5773502691896258; really? 
gilderoy lockhart;1;1;1;0;1;0.5; amazing! 
gilderoy lockhart;1;0;0;0;1;0.7071067811865475; this is just like magic!
cornish pixies;1;1;0;0;1;0.7745966692414834;you just stay there!
wood;1;1;1;0;1;0.5;i spent the summer devising a whole new quidditch program. 
wood;0;0;1;1;1;0.5773502691896258; we're gonna train earlier, harder and longer. 
wood;1;1;1;0;1;0.5; what...? i don't believe it. 
wood;1;1;1;0;1;0.5; where you think you're going, flint? 
wood;1;1;1;0;1;0.5; i booked the pitch for gryffindor today. 
wood;1;1;0;0;1;0.5773502691896258; i, professor severus snape, do hereby give the slytherin team permission to practice today, owing to the need to train their new seeker. 
wood;1;0;0;0;1;0.7071067811865475; you've got a new seeker. who? 
wood;1;1;0;1;1;0.5; watch yourself, harry! 
wood;1;1;0;0;1;0.5773502691896258; all right, listen up. 
wood;1;1;0;0;1;0.5773502691896258; we play our game, hufflepuff doesn't stand a chance. 
wood;1;1;1;1;1;0.4472135954999579; we're stronger, quicker and smarter. 
wood;1;1;1;0;1;0.5; well, that too. 
wood;1;1;1;1;1;0.4472135954999579; professor mcgonagall. 
wood;1;1;1;0;1;0.5; we can't cancel quidditch.
voice;1;1;0;0;1;0.5773502691896258;come. 
voice;1;1;0;0;1;0.5773502691896258; come to me. 
voice;0;1;0;0;1;0.7071067811865475; blood. 
voice;1;1;0;0;1;0.5773502691896258; i smell blood. 
voice;1;1;0;0;1;0.5773502691896258; let me rip you. 
voice;1;1;0;0;1;0.5773502691896258; let me kill you. 
voice;1;1;0;0;1;0.5773502691896258; kill! 
voice;1;1;0;0;1;0.5773502691896258; kill! 
voice;1;1;0;0;1;0.5773502691896258; kill! 
voice;1;1;1;0;1;0.5; it's time. 
voice;1;1;0;0;1;0.5773502691896258; kill. kill.!! 
voice;1;1;0;0;1;0.5773502691896258; time to kill.. 
voice;0;1;0;0;1;0.7071067811865475; i want blood. 
voice;1;1;0;0;1;0.5773502691896258; they all must die. 
voice;1;1;0;0;1;0.5773502691896258; kill. kill. kill. 
voice;1;1;0;0;1;0.5773502691896258; time to kill. 
voice;1;1;0;0;1;0.5773502691896258; put that light out! 
voice;1;1;0;0;1;0.5773502691896258; watch it there, boy. 
voice;1;1;1;1;1;0.4472135954999579; we're trying to sleep here! 
voice;1;0;0;0;1;0.7071067811865475; are you deaf? put that light out! 
voice;1;1;1;1;1;0.4472135954999579; harry potter
picture;1;1;0;0;1;0.7745966692414834;she's right, you know.
slytherins;1;1;0;0;1;0.7745966692414834;yeah! yeah!
madam pomfrey;1;1;0;0;1;0.8164965809277259;mr. malfoy, stop making such a fuss. 
madam pomfrey;1;1;1;0;1;0.7071067811865475; you can go. out of my way. 
madam pomfrey;0;1;1;0;1;0.8164965809277259; should have been brought straight to me. 
madam pomfrey;1;1;0;0;1;0.8164965809277259; i can mend bones in a heartbeat, but growing them back... 
madam pomfrey;1;1;1;1;1;0.6324555320336759; i'll be able to, certainly. 
madam pomfrey;1;1;1;1;1;0.6324555320336759; but it'll be painful. 
madam pomfrey;1;1;1;0;1;0.7071067811865475; you're in for a rough night, potter. 
madam pomfrey;1;1;0;0;1;0.8164965809277259; regrowing bones is a nasty business. 
madam pomfrey;1;1;0;1;1;0.7071067811865475; what do you expect? 
madam pomfrey;0;1;0;1;1;0.8164965809277259; pumpkin juice? 
madam pomfrey;1;1;0;0;1;0.8164965809277259; put him here. 
madam pomfrey;1;1;1;0;1;0.7071067811865475; what happened? 
madam pomfrey;1;1;0;0;1;0.8164965809277259; who is it that the monster's taken, minerva?
moaning myrtle;1;1;0;0;1;0.5773502691896258;i'm moaning myrtle. 
moaning myrtle;1;1;0;1;1;0.5; i wouldn't expect you to know me. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; who would ever talk about ugly, miserable moping moaning myrtle? aaaaaa… 
moaning myrtle;1;0;1;0;1;0.5773502691896258; wait till you see. it's awful. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; ohh-uhh..come to throw something else at me? 
moaning myrtle;1;1;0;0;1;0.5773502691896258; don't ask me. here i am, minding my own business and someone thinks it's funny to throw a book at me. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; sure! let's all throw books at myrtle because she can't feel it. 
moaning myrtle;1;1;1;1;1;0.4472135954999579; ten points if you get it through her stomach! 
moaning myrtle;1;1;0;0;1;0.5773502691896258; fifty points if it goes through her head! 
moaning myrtle;1;1;0;0;1;0.5773502691896258; i don't know. i didn't see them. 
moaning myrtle;1;1;1;1;1;0.4472135954999579; i was just sitting in the u-bend, thinking about death and it fell through the top of my head. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; whoo-oooh-whoooo... 
moaning myrtle;1;1;1;0;1;0.5; who's there? 
moaning myrtle;1;1;1;1;1;0.4472135954999579; hello, harry. 
moaning myrtle;1;1;1;0;1;0.5; what do you want? 
moaning myrtle;1;1;1;0;1;0.5; it was dreadful. 
moaning myrtle;1;1;1;0;1;0.5; it happened right here in this very cubicle. 
moaning myrtle;1;1;1;0;1;0.5; i'd hidden because olive hornby was teasing me about my glasses. 
moaning myrtle;1;0;1;0;1;0.5773502691896258; i was crying, and then i heard somebody come in. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; i don't know. i was distraught! 
moaning myrtle;0;1;0;0;1;0.7071067811865475; but they said something funny, a kind of made-up language. 
moaning myrtle;1;1;0;0;1;0.5773502691896258; and i realized it was a boy, so i unlocked the door to tell him to go away and i died. 
moaning myrtle;0;1;1;1;1;0.5; i just remember seeing a pair of great, big, yellow eyes over there by that sink. 
moaning myrtle;1;1;1;1;1;0.4472135954999579; oh, harry? 
moaning myrtle;1;1;0;0;1;0.5773502691896258; if you die down there, you're welcome to share my toilet.
