Character;EXT;NEU;AGR;CON;OPN;Sentence
gilderoy lockhart;1;1;0;0;1; but i don't talk about that.  
gilderoy lockhart;1;1;0;0;1; i didn't get rid of the bandon banshee by smiling at her! 
gilderoy lockhart;1;1;1;0;1; now, be warned. 
gilderoy lockhart;1;1;0;0;1; it is my job to arm you against the foulest creatures known to wizardkind. 
gilderoy lockhart;1;1;0;1;1; you may find yourselves facing your worst fears in this room. 
gilderoy lockhart;1;1;1;0;1; know only that no harm can befall you whilst i am here. 
gilderoy lockhart;1;1;0;0;1; i must ask you not to scream. 
gilderoy lockhart;1;1;0;0;1; it might provoke them. 
gilderoy lockhart;1;1;1;0;1; freshly caught cornish pixies. 
gilderoy lockhart;1;1;1;0;1; laugh if you will, mr. finnegan but pixies can be devilishly tricky little blighters. 
gilderoy lockhart;1;0;0;0;1; let's see what you make of them. 
gilderoy lockhart;1;1;1;0;1; come on now, round them up, round them up! 
gilderoy lockhart;1;1;1;0;1; they're only pixies. 
gilderoy lockhart;1;1;0;0;1; peskipiksi pesternomi! 
gilderoy lockhart;0;1;0;0;1; i'll ask you three to just nip the rest of them back into their cage. 
gilderoy lockhart;1;1;1;1;1; harry, harry, harry. 
gilderoy lockhart;1;1;0;0;1; can you possibly imagine a better way to serve detention than by helping me to answer my fan mail? 
gilderoy lockhart;1;1;1;0;1; fame is a fickle friend, harry. 
gilderoy lockhart;1;1;0;0;1; celebrity is as celebrity does. 
gilderoy lockhart;1;1;0;0;1; remember that. 
gilderoy lockhart;1;1;1;0;1; sorry? 
gilderoy lockhart;0;1;1;0;1; voice? 
gilderoy lockhart;1;1;0;0;1; what are you talking about, harry? 
gilderoy lockhart;1;1;1;0;1; i think you're getting a bit drowsy. 
gilderoy lockhart;1;1;0;0;1; and great scott, no wonder.  
gilderoy lockhart;1;1;1;0;1; look at the time. 
gilderoy lockhart;1;1;1;0;1; we've been here nearly four hours. 
gilderoy lockhart;1;1;1;1;1; spooky how the time flies when one is having fun. 
gilderoy lockhart;1;1;0;0;1; aghh! thought so. 
gilderoy lockhart;1;1;0;1;1; so unlucky i wasn't there. 
gilderoy lockhart;1;1;0;0;1; i know exactly the countercurse that could've spared her. 
gilderoy lockhart;0;1;1;0;1; i'm afraid that's my doing, severus. 
gilderoy lockhart;1;1;1;1;1; you see, harry was helping me answer my fan mail. 
gilderoy lockhart;1;1;1;1;1; not to worry, harry.  
gilderoy lockhart;1;1;0;0;1; i will fix that arm of yours straight away. 
gilderoy lockhart;0;1;0;0;1; boy doesn't know what he's saying. 
gilderoy lockhart;1;1;1;0;1; this won't hurt a bit. 
gilderoy lockhart;1;1;0;0;1; brackium emendo! 
gilderoy lockhart;1;0;0;1;1; yes, well, that can sometimes happen but the point is you can no longer feel any pain, and, very clearly, the bones are not broken. 
gilderoy lockhart;1;1;1;0;1; much more flexible, though. 
gilderoy lockhart;1;1;1;0;1; gather round! 
gilderoy lockhart;1;1;1;0;1; gather round. 
gilderoy lockhart;0;0;0;0;1; can everybody see me? 
gilderoy lockhart;1;1;1;0;1; can you all hear me? 
gilderoy lockhart;1;1;0;1;1; excellent. 
gilderoy lockhart;1;1;0;0;1; in light of the dark events of recent weeks professor dumbledore has granted me permission to start this dueling club to train you all up. 
gilderoy lockhart;1;1;1;0;1; in case you ever need to defend yourselves as i myself have done on countless occasions. 
gilderoy lockhart;1;0;1;0;1; for full details, see my published works. 
gilderoy lockhart;1;1;1;0;1; let me introduce my assistant professor snape. 
gilderoy lockhart;1;0;1;1;1; he has sportingly agreed to help with a short demonstration. 
gilderoy lockhart;1;1;0;0;1; i don't want any of you youngsters to worry. 
gilderoy lockhart;0;1;1;0;1; you'll still have your potions master when i'm through with him. never fear. 
gilderoy lockhart;0;1;1;0;1; one.two. three! 
gilderoy lockhart;1;1;0;0;1; an excellent idea to show them that, professor snape... 
gilderoy lockhart;1;1;1;0;1; but if you don't mind me saying, it was obvious what you were about to do. 
gilderoy lockhart;1;1;1;0;1; if i had wanted to stop you, it would have been only too easy. 
gilderoy lockhart;1;1;0;1;1; an excellent suggestion, professor snape.. 
gilderoy lockhart;1;1;1;0;1; let's have a volunteer pair.  
gilderoy lockhart;1;1;0;1;1; potter, weasley, how about you? 
gilderoy lockhart;1;1;0;0;1; good luck, potter. 
gilderoy lockhart;1;1;0;0;1; wands at the ready. 
gilderoy lockhart;0;1;0;0;1; on the count of three cast your charms to disarm your opponent. only to disarm. 
gilderoy lockhart;1;1;0;0;1; we don't want any accidents here. 
gilderoy lockhart;1;1;1;0;1; one. two... 
gilderoy lockhart;1;1;0;0;1; i said disarm only. 
gilderoy lockhart;1;1;1;0;1; allow me, professor snape. 
gilderoy lockhart;1;1;0;0;1; alarte ascendare! 
gilderoy lockhart;1;1;1;0;1; so sorry. dozed off. 
gilderoy lockhart;1;1;0;1;1; what have i missed? 
gilderoy lockhart;1;1;1;0;1; my moment? 
gilderoy lockhart;1;1;1;0;1; very well. 
gilderoy lockhart;1;1;0;0;1; i'll just be in my office getting... 
gilderoy lockhart;1;1;0;0;1; getting ready. 
gilderoy lockhart;1;1;1;0;1; well, yes. urgent call. unavoidable. 
gilderoy lockhart;1;1;0;0;1; got to go. 
gilderoy lockhart;1;1;1;0;1; well… aemm… 
gilderoy lockhart;1;1;0;0;1; as to that, most unfortunate. 
gilderoy lockhart;1;1;1;0;1; no one regrets more than i. 
gilderoy lockhart;0;1;0;0;1; i must say, when i took the job, there was nothing in the description... 
gilderoy lockhart;1;1;0;1;1; books can be misleading. 
gilderoy lockhart;1;1;1;0;1; my dear boy, use your common sense. 
gilderoy lockhart;0;1;1;0;1; my books wouldn't have sold as well if people didn't think i'd done those things. 
gilderoy lockhart;1;1;0;0;1; yes, now you mention it. 
gilderoy lockhart;1;1;0;0;1; i'm rather gifted with memory charms. 
gilderoy lockhart;0;1;0;0;1; otherwise, all those wizards would have gone blabbing. 
gilderoy lockhart;1;1;1;1;1; i'd never have sold another book. 
gilderoy lockhart;1;1;0;0;1; in fact, i'm going to have to do the same to you. 
gilderoy lockhart;1;1;0;1;1; excellent, harry. good work. 
gilderoy lockhart;1;1;0;0;1; well, then, i'll just be... 
gilderoy lockhart;1;1;0;0;1; there's no need for me to stay. 
gilderoy lockhart;0;1;1;0;1; now, boys, what good will it do? 
gilderoy lockhart;1;1;0;0;1; but... obviously, yes. 
gilderoy lockhart;1;1;0;0;1; sure you don't want to test it first? 
gilderoy lockhart;1;1;0;0;1; it's really quite filthy down here. 
gilderoy lockhart;1;0;1;1;1; it looks like a snake. 
gilderoy lockhart;1;1;1;1;1; the adventure ends here, boys. 
gilderoy lockhart;1;1;1;0;1; but don't fret. 
gilderoy lockhart;1;1;1;0;1; the world will know our story. 
gilderoy lockhart;1;1;0;0;1; how i was too late to save the girl. 
gilderoy lockhart;0;0;1;1;1; how you two tragically lost your minds at the sight of her mangled body. 
gilderoy lockhart;1;1;0;0;1; so...you first, mr. potter. 
gilderoy lockhart;1;1;0;1;1; say goodbye to your memories. 
gilderoy lockhart;1;1;0;0;1; obliviate! 
gilderoy lockhart;1;0;0;0;1; hello. who are you? 
gilderoy lockhart;1;1;0;0;1; really? 
gilderoy lockhart;1;1;0;0;1; and who am i? 
gilderoy lockhart;1;1;0;0;1; it's an odd sort of place, isn't it? 
gilderoy lockhart;1;1;1;0;1; do you live here? 
gilderoy lockhart;1;1;0;0;1; really? 
gilderoy lockhart;1;1;1;0;1; amazing! 
gilderoy lockhart;1;0;0;0;1; this is just like magic!
cornish pixies;1;1;0;0;1;you just stay there!
wood;1;1;1;0;1;i spent the summer devising a whole new quidditch program. 
wood;0;0;1;1;1; we're gonna train earlier, harder and longer. 
wood;1;1;1;0;1; what...? i don't believe it. 
wood;1;1;1;0;1; where you think you're going, flint? 
wood;1;1;1;0;1; i booked the pitch for gryffindor today. 
wood;1;1;0;0;1; i, professor severus snape, do hereby give the slytherin team permission to practice today, owing to the need to train their new seeker. 
wood;1;0;0;0;1; you've got a new seeker. who? 
wood;1;1;0;1;1; watch yourself, harry! 
wood;1;1;0;0;1; all right, listen up. 
wood;1;1;0;0;1; we play our game, hufflepuff doesn't stand a chance. 
wood;1;1;1;1;1; we're stronger, quicker and smarter. 
wood;1;1;1;0;1; well, that too. 
wood;1;1;1;1;1; professor mcgonagall. 
wood;1;1;1;0;1; we can't cancel quidditch.
voice;1;1;0;0;1;come. 
voice;1;1;0;0;1; come to me. 
voice;0;1;0;0;1; blood. 
voice;1;1;0;0;1; i smell blood. 
voice;1;1;0;0;1; let me rip you. 
voice;1;1;0;0;1; let me kill you. 
voice;1;1;0;0;1; kill! 
voice;1;1;0;0;1; kill! 
voice;1;1;0;0;1; kill! 
voice;1;1;1;0;1; it's time. 
voice;1;1;0;0;1; kill. kill.!! 
voice;1;1;0;0;1; time to kill.. 
voice;0;1;0;0;1; i want blood. 
voice;1;1;0;0;1; they all must die. 
voice;1;1;0;0;1; kill. kill. kill. 
voice;1;1;0;0;1; time to kill. 
voice;1;1;0;0;1; put that light out! 
voice;1;1;0;0;1; watch it there, boy. 
voice;1;1;1;1;1; we're trying to sleep here! 
voice;1;0;0;0;1; are you deaf? put that light out! 
voice;1;1;1;1;1; harry potter
picture;1;1;0;0;1;she's right, you know.
slytherins;1;1;0;0;1;yeah! yeah!
madam pomfrey;1;1;0;0;1;mr. malfoy, stop making such a fuss. 
madam pomfrey;1;1;1;0;1; you can go. out of my way. 
madam pomfrey;0;1;1;0;1; should have been brought straight to me. 
madam pomfrey;1;1;0;0;1; i can mend bones in a heartbeat, but growing them back... 
madam pomfrey;1;1;1;1;1; i'll be able to, certainly. 
madam pomfrey;1;1;1;1;1; but it'll be painful. 
madam pomfrey;1;1;1;0;1; you're in for a rough night, potter. 
madam pomfrey;1;1;0;0;1; regrowing bones is a nasty business. 
madam pomfrey;1;1;0;1;1; what do you expect? 
madam pomfrey;0;1;0;1;1; pumpkin juice? 
madam pomfrey;1;1;0;0;1; put him here. 
madam pomfrey;1;1;1;0;1; what happened? 
madam pomfrey;1;1;0;0;1; who is it that the monster's taken, minerva?
moaning myrtle;1;1;0;0;1;i'm moaning myrtle. 
moaning myrtle;1;1;0;1;1; i wouldn't expect you to know me. 
moaning myrtle;1;1;0;0;1; who would ever talk about ugly, miserable moping moaning myrtle? aaaaaa… 
moaning myrtle;1;0;1;0;1; wait till you see. it's awful. 
moaning myrtle;1;1;0;0;1; ohh-uhh..come to throw something else at me? 
moaning myrtle;1;1;0;0;1; don't ask me. here i am, minding my own business and someone thinks it's funny to throw a book at me. 
moaning myrtle;1;1;0;0;1; sure! let's all throw books at myrtle because she can't feel it. 
moaning myrtle;1;1;1;1;1; ten points if you get it through her stomach! 
moaning myrtle;1;1;0;0;1; fifty points if it goes through her head! 
moaning myrtle;1;1;0;0;1; i don't know. i didn't see them. 
moaning myrtle;1;1;1;1;1; i was just sitting in the u-bend, thinking about death and it fell through the top of my head. 
moaning myrtle;1;1;0;0;1; whoo-oooh-whoooo... 
moaning myrtle;1;1;1;0;1; who's there? 
moaning myrtle;1;1;1;1;1; hello, harry. 
moaning myrtle;1;1;1;0;1; what do you want? 
moaning myrtle;1;1;1;0;1; it was dreadful. 
moaning myrtle;1;1;1;0;1; it happened right here in this very cubicle. 
moaning myrtle;1;1;1;0;1; i'd hidden because olive hornby was teasing me about my glasses. 
moaning myrtle;1;0;1;0;1; i was crying, and then i heard somebody come in. 
moaning myrtle;1;1;0;0;1; i don't know. i was distraught! 
moaning myrtle;0;1;0;0;1; but they said something funny, a kind of made-up language. 
moaning myrtle;1;1;0;0;1; and i realized it was a boy, so i unlocked the door to tell him to go away and i died. 
moaning myrtle;0;1;1;1;1; i just remember seeing a pair of great, big, yellow eyes over there by that sink. 
moaning myrtle;1;1;1;1;1; oh, harry? 
moaning myrtle;1;1;0;0;1; if you die down there, you're welcome to share my toilet.
justin finch-fletchley;1;1;0;0;1;what are you playing at?
crabbe;1;1;0;0;1;cool. umm..um. 
crabbe;1;1;0;0;1; what? 
crabbe;1;1;0;0;1; malfoy! wait! wait!
diary;0;1;0;1;1;hello harry potter, my name is tom riddle. 
diary;1;1;0;0;1; yes. 
diary;1;1;0;0;1; no. but i can show you. 
diary;1;1;0;0;1; let me take you back fifty years ago. 
diary;1;1;1;0;1; 13th june..
tom riddle;1;1;0;0;1;professor dumbledore. 
tom riddle;1;1;0;1;1; yes, professor. i suppose i... 
tom riddle;1;1;1;0;1; i had to see for myself if the rumors were true. 
tom riddle;1;1;0;0;1; about the school as well? 
tom riddle;0;1;1;0;1; i don't have a home to go to. 
tom riddle;1;1;0;1;1; they wouldn't really close hogwarts, would they, professor? 
tom riddle;1;1;1;0;1; sir, if it all stopped, if the person responsible was caught... 
tom riddle;1;1;0;0;1; no, sir. nothing. 
tom riddle;1;1;0;0;1; good night, sir. 
tom riddle;1;1;0;0;1; evening, hagrid. 
tom riddle;1;1;1;0;1; i'm going to have to turn you in hagrid 
tom riddle;1;1;0;0;1; i don't think you meant it to kill anyone... 
tom riddle;1;1;0;0;1; the dead girl's parents will be here tomorrow.  
tom riddle;1;0;0;1;1; the least hogwarts can do is make sure the thing that killed their daughter is slaughtered. 
tom riddle;1;1;1;0;1; monsters don't make good pets, hagrid. 
tom riddle;1;0;0;0;1; now, stand aside. 
tom riddle;1;1;0;0;1; stand aside, hagrid. 
tom riddle;1;1;0;0;1; cistem aperio! 
tom riddle;1;1;0;0;1; arania exumai! 
tom riddle;1;1;0;0;1; i can't let you go. 
tom riddle;1;1;0;1;1; they'll have your wand for this, hagrid. 
tom riddle;1;1;0;0;1; you'll be expelled. 
tom riddle;1;1;0;0;1; she won't wake. 
tom riddle;1;1;1;0;1; she's still alive, but only just. 
tom riddle;1;1;0;0;1; a memory preserved in a diary for 50 years. 
tom riddle;1;0;0;0;1; it won't come until it's called. 
tom riddle;1;1;0;1;1; you won't be needing it. 
tom riddle;0;1;1;0;1; i'm afraid i can't do that. 
tom riddle;1;0;0;1;1; you see, as poor ginny grows weaker, i grow stronger. 
tom riddle;1;1;0;0;1; yes, harry, it was ginny weasley who opened the chamber of secrets. 
tom riddle;1;1;0;0;1; it was ginny who set the basilisk on the mudbloods and filch's cat ginny who wrote the threatening messages on the walls. 
tom riddle;1;1;1;0;1; because i told her to. 
tom riddle;1;1;0;0;1; you'll find i can be very persuasive. 
tom riddle;0;1;0;0;1; not that she knew what she was doing. 
tom riddle;1;1;0;1;1; she was, shall we say, in a kind of trance. 
tom riddle;1;1;0;0;1; still, the power of the diary began to scare her. 
tom riddle;1;1;1;0;1; she tried to dispose of it in the girls' bathroom. 
tom riddle;1;1;0;0;1; and then who should find it but you? 
tom riddle;0;1;0;1;1; the very person i was most anxious to meet. 
tom riddle;0;1;0;1;1; i knew i had to talk to you, meet you if i could. 
tom riddle;1;1;0;0;1; so i decided to show you my capture of that brainless oaf hagrid to gain your trust. 
tom riddle;1;1;0;0;1; it was my word against hagrid's. 
tom riddle;1;1;1;0;1; only dumbledore seemed to think he was innocent. 
tom riddle;1;1;0;1;1; he certainly kept an annoyingly close watch on me after that. 
tom riddle;1;0;0;1;1;  i knew it wouldn't be safe to open the chamber again while i was at school so i decided to leave behind a diary preserving my 16-year-old self in its pages so that one day 
tom riddle;1;1;0;0;1; i would be able to lead another to finish salazar slytherin's noble work. 
tom riddle;1;1;1;0;1; haven't i told you? killing mudbloods doesn't matter to me anymore. 
tom riddle;1;0;1;0;1; for many months now, my new target has been you. 
tom riddle;1;1;1;1;1; how is it that a baby with no extraordinary magical talent was able to defeat the greatest wizard of all time? 
tom riddle;0;1;1;0;1; how did you escape with nothing but a scar while lord voldemort's powers were destroyed? 
tom riddle;1;1;0;0;1; voldemort is my past, present and future. 
tom riddle;0;1;0;1;1; surely you didn't think .i was going to keep my filthy muggle father's name? 
tom riddle;0;1;1;0;1; no. i fashioned myself a new name, a name i knew wizards everywhere would fear to speak when i became the greatest sorcerer in the world. 
tom riddle;0;0;1;1;1; dumbledore's been driven out of this castle by the mere memory of me. 
tom riddle;1;1;0;0;1; so this is what dumbledore sends his great defender. 
tom riddle;0;1;0;0;1; a songbird and an old hat. 
tom riddle;1;1;0;0;0; let's match the power of lord voldemort, heir of salazar slytherin against the famous harry potter. 
tom riddle;1;0;1;0;1; parseltongue won't save you now, potter.  
tom riddle;1;1;0;0;1; it only obeys me. 
tom riddle;0;0;0;0;1; no! your bird may have blinded the basilisk, but it can still hear you. 
tom riddle;1;1;0;1;1; yes, potter. 
tom riddle;0;1;0;0;1; the process is nearly complete. 
tom riddle;0;1;1;1;1; in a few minutes, ginny weasley will be dead, and i will cease to be a memory. 
tom riddle;0;1;1;0;1; lord voldemort will return .very much alive. 
tom riddle;1;1;0;1;1; remarkable, isn't it? how quickly the venom of the basilisk penetrates the body? 
tom riddle;1;1;1;0;1; i'd guess you have little more than a minute to live. 
tom riddle;0;1;1;1;1; you'll be with your dear mudblood mother soon, harry. 
tom riddle;1;1;1;0;1; funny, the damage a silly little book can do especially in the hands of a silly little girl. 
tom riddle;1;1;1;0;1; what are you doing? 
tom riddle;1;1;0;0;1; stop. no!
harry-ron-hermione;1;1;0;0;1;no.
fudge;1;1;0;1;1;bad business, hagrid, very bad business. 
fudge;1;1;0;0;1; had to come. 
fudge;1;1;1;0;1; three attacks on muggle-borns. 
fudge;1;1;0;0;1; things have gone far enough. 
fudge;1;1;1;0;1; the ministry's got to act. 
fudge;0;1;1;0;1; albus, look, hagrid's record is against him. 
fudge;1;1;0;0;1; i've got to take him. 
fudge;0;1;1;0;1; i'm afraid we have no choice, hagrid. 
fudge;1;1;1;0;1; come, hagrid. 
fudge;1;1;0;0;1; good boy. 
fudge;1;0;1;0;1; as minister for magic, it is my duty to inform you, mr. potter earlier this evening your uncle's sister was located a little south of sheffield, circling a chimney stack. 
fudge;1;1;1;0;1; the accidental magic reversal department was dispatched immediately. 
fudge;1;1;0;1;1; she has been properly punctured and her memory modified. 
fudge;1;1;0;0;1; she will have no recollection of the incident whatsoever. 
fudge;1;1;0;0;1; so that's that and no harm done. 
fudge;1;1;1;0;1; pea soup? 
fudge;1;1;0;0;1; yes? 
fudge;1;1;0;0;1; understand? 
fudge;1;0;1;1;1; come now harry. the ministry doesn't send people to azkaban for blowing up their aunts. 
fudge;1;1;0;0;1; on the other hand, running away like that, given the state of things was very, very irresponsible. 
fudge;1;1;1;0;1; we have a killer on the loose. 
fudge;1;1;1;1;1; nothing, of course. you're safe. 
fudge;0;1;1;0;1; and that's what matters. 
fudge;1;1;0;0;1; and tomorrow you'll be on your way back to hogwarts. 
fudge;1;0;0;0;1; these are your new schoolbooks. 
fudge;1;1;1;1;1; i took the liberty of having them brought here. 
fudge;1;1;1;0;1; now tom will show you to your room. 
fudge;1;1;1;1;1; oh, by the way, harry. whilst you're here, it would be best if you didn't wander. 
fudge;1;1;1;1;1; professor mcgonagall! 
fudge;1;1;0;0;1; oh, hagrid... 
fudge;1;1;1;0;1; rosmerta, my dear. 
fudge;1;1;0;1;1; i hope business is good. 
fudge;1;1;1;0;1; we have...we have a killer on the loose. 
fudge;1;1;1;1;1; harry potter. 
fudge;1;1;0;0;1; shh! come. 
fudge;1;1;0;0;1; not only did black lead him to the potters that night he also killed one of their friends peter pettigrew! 
fudge;1;1;1;0;1; black was vicious. 
fudge;1;1;0;0;1; he didn't kill pettigrew. he destroyed him! 
fudge;1;1;0;0;1; a finger. that's all that was left. 
fudge;0;1;0;0;1; a finger. nothing else. 
fudge;0;1;0;0;1; and now he wants to finish what he started. 
fudge;1;1;0;0;1; that's not the worst of it. 
fudge;1;1;1;0;1; black was vicious. 
fudge;1;1;0;0;1; he didn 't kill pettigrew, he destroyed him! 
fudge;1;1;1;0;1; on the slope. 
fudge;1;1;0;0;1; no, hagrid. 
fudge;1;1;1;0;1; well, i think we should get down to our business, shall we? 
fudge;1;1;1;1;1;" very well. it is the decision of the committee for the disposal of dangerous creatures that the hippogriff buckbeak here in after called ""the condemned,"" shall be executed this day at sundown. "
fudge;1;1;1;0;1; the execution shall dispatch... 
fudge;0;1;0;0;1; yes, very well. perhaps it would be... 
fudge;1;1;0;0;1; your name only. 
fudge;1;1;1;0;1; where? 
fudge;1;1;0;0;1; what am i supposed to see? 
fudge;1;1;1;0;1; oh, yes. indeed, indeed. 
fudge;1;0;0;0;1; i see no strawberries. 
fudge;1;1;1;0;1; where? 
fudge;1;1;1;0;1; let's get this over, please. 
fudge;1;1;1;0;1; but where is it? 
fudge;1;1;1;0;1; i saw the beast, just now. 
fudge;1;1;0;0;1; not a moment ago! 
fudge;1;1;0;0;1; come now, dumbledore. 
fudge;1;1;0;0;1; someone's obviously released him. 
fudge;1;1;0;0;1; hagrid? 
fudge;1;1;1;0;1; well, well. 
fudge;1;1;0;0;1; we must search the grounds.
aragog;1;1;0;0;1;who is it? 
aragog;1;1;0;0;1; hagrid? 
aragog;1;1;0;0;1; is that you? 
aragog;1;1;0;0;1; yes. 
aragog;1;1;0;1;1; hagrid has never sent men into our hollow before. 
aragog;1;1;1;0;1; that's a lie. 
aragog;1;1;0;0;1; hagrid never opened the chamber of secrets. 
aragog;1;1;0;0;1; no. 
aragog;1;1;0;1;1; the monster was born in the castle. 
aragog;1;1;0;1;1; i came to hagrid from a distant land in the pocket of a traveler. 
aragog;1;1;1;0;1; we do not speak of it. 
aragog;0;1;0;0;1; it is an ancient creature we spiders fear above all others. 
aragog;1;1;0;1;1; i never saw any part of the castle but the box in which hagrid kept me. 
aragog;1;1;1;0;1; the girl was discovered in a bathroom. 
aragog;1;1;0;1;1; when i was accused, hagrid brought me here. 
aragog;1;1;1;0;1; go? 
aragog;1;1;0;0;1; i think not. 
aragog;1;1;0;0;1; my sons and daughters do not harm hagrid on my command. 
aragog;1;1;1;0;1; but i cannot deny them fresh meat when it wanders so willingly into our midst. 
aragog;1;1;0;1;1; goodbye, friend of hagrid.
student;1;1;0;0;1;welcome back, sir nicholas. 
student;1;1;0;0;1; good evening, sir nicholas. 
student;1;1;0;0;1; good to see you, sir nicholas.
aunt marge;1;1;0;0;1;you still here, are you? 
aunt marge;1;1;0;0;1; don't say 'yes' in that ungrateful way. 
aunt marge;0;1;0;0;1; damn good of my brother to keep you. 
aunt marge;1;1;0;0;1; he'd have been straight to an orphanage if he'd been dumped on my doorstep. 
aunt marge;1;1;0;0;1; is that my dudders? 
aunt marge;1;1;0;0;1; is that my little neffy-pooh? 
aunt marge;0;1;0;0;1; give us a kiss. come on. up, up. 
aunt marge;1;1;1;0;1; finish that off for mommy. 
aunt marge;1;1;0;0;1; good boy, rippy-pooh. 
aunt marge;1;1;0;0;1; just a small one. 
aunt marge;1;1;0;1;1; excellent nosh, petunia. 
aunt marge;1;1;1;0;1; a bit more. 
aunt marge;0;1;0;0;1; usually just a fry-up for me, what with 12 dogs. 
aunt marge;1;1;0;0;1; just a bit more. that's a boy. 
aunt marge;1;1;1;0;1; you wanna try a little drop of brandy? 
aunt marge;1;1;0;0;1; a little drop of brandy-brandy windy-wandy for rippy-pippy-pooh? 
aunt marge;1;1;0;0;1; what are you smirking at? 
aunt marge;1;1;1;0;1; where did you send the boy, vernon? 
aunt marge;1;0;0;0;1; do they use a cane at st. brutus', boy? 
aunt marge;1;1;0;0;1; excellent. i won't have this namby-pamby...wishy-washy nonsense about not beating people who deserve it. 
aunt marge;1;1;1;0;1; you mustn't blame yourself about how this one turned out. 
aunt marge;1;1;1;0;1; it's all to do with blood. 
aunt marge;0;1;1;0;1; bad blood will out. 
aunt marge;0;1;1;0;1; what is it the boy's father did, petunia? 
aunt marge;1;1;0;0;1; and a drunk too, no doubt? 
aunt marge;1;1;1;0;1; what did you say? 
aunt marge;1;1;0;0;1; don't worry. don't fuss, petunia. 
aunt marge;1;1;0;1;1; i have a very firm grip. 
aunt marge;0;1;1;0;1; quiet, vernon. you, clean it up. 
aunt marge;0;1;1;0;1; actually, it's nothing to do with the father. 
aunt marge;1;1;0;1;1; it's all to do with the mother. 
aunt marge;1;0;0;0;1; you see it all the time with dogs. 
aunt marge;1;1;1;1;1; if something's wrong with the bitch, then something's wrong with the pup. 
aunt marge;1;1;0;0;1; right. 
aunt marge;1;1;0;0;1; let me tell you... 
aunt marge;1;1;0;0;1; vernon! vernon! vernon, do something! 
aunt marge;1;1;0;0;1; don't you dare!
stan shunpike;1;1;0;1;1;welcome to the knight bus...emergency transport for the stranded witch or wizard. 
stan shunpike;1;1;0;0;1;" 
	my name is stan shunpike, and i will be your conductor for this evening. "
stan shunpike;1;1;1;0;1; what you doing down there? 
stan shunpike;1;1;0;0;1; what you fall over for? 
stan shunpike;1;1;1;0;1; well, come on, then. 
stan shunpike;1;1;0;1;1; let's not wait for the grass to grow. 
stan shunpike;1;1;0;0;1; what you looking at? 
stan shunpike;1;1;1;0;1; well, come on, then. in. 
stan shunpike;1;1;0;1;1; no, no, no. i'll get this. 
stan shunpike;1;1;1;0;1; you get in. 
stan shunpike;1;1;0;0;1; come on. come on. move on, move on. 
stan shunpike;1;1;0;0;1; take her away, ern. 
stan shunpike;1;1;0;0;1; what did you say your name was? 
stan shunpike;1;1;1;0;1; where abouts are you headed? 
stan shunpike;0;1;1;0;1;" you hear that? ""the leaky cauldron. that's in london."" "
stan shunpike;0;1;0;0;1; muggles? they don't see nothing, do they? 
stan shunpike;1;1;0;1;1; no, but if you jab them with a fork, they feel. 
stan shunpike;1;1;0;0;1; who is that? who is...? 
stan shunpike;1;1;0;0;1; that is sirius black, that is. 
stan shunpike;1;1;0;0;1; don't tell me you've never been hearing of sirius black. 
stan shunpike;1;1;0;0;1; he's a murderer. 
stan shunpike;1;1;1;1;1; got himself locked up in azkaban for it. 
stan shunpike;1;1;0;0;1; well, that's the question, isn't it? 
stan shunpike;1;1;0;1;1; he's the first one that done it. 
stan shunpike;1;1;1;0;1; he was a big supporter of you-know-who. 
stan shunpike;1;1;0;1;1; i reckon you've heard of him. 
stan shunpike;1;1;0;0;1; the leaky cauldron. 
stan shunpike;1;1;0;0;1; take it away, ern.
shrunken head;1;1;0;0;1;yeah, take it away, ernie. 
shrunken head;1;1;0;0;1; it's going to be a bumpy ride. 
shrunken head;1;1;0;0;1; the leaky cauldron. 
shrunken head;1;1;1;1;1; if you have pea soup make sure you eat it before it eats you. 
shrunken head;0;1;0;0;1; ernie, little old lady at 12 o'clock! 
shrunken head;0;1;1;1;1; ten, nine, eight...seven, six, five...four, three, three and a half...two, one and three quarters. 
shrunken head;1;1;0;0;1; yes! 
shrunken head;0;1;0;0;1; ernie, two double-deckers at 12 o'clock. 
shrunken head;1;1;0;0;1; they're getting closer, ernie. 
shrunken head;1;1;1;0;1; ernie, they're right on top of us! 
shrunken head;1;1;1;0;1; mind your head. 
shrunken head;1;1;0;0;1; hey, guys? guys? 
shrunken head;1;0;0;0;1; why the long faces? 
shrunken head;0;1;0;0;1; yeah, yeah. nearly there. nearly there. 
shrunken head;1;1;0;0;1; next stop, knockturn alley. 
shrunken head;1;1;0;0;1; yeah, take it away, ernie!
tom;1;1;0;0;1;mr. potter, at last. 
tom;1;1;1;0;1; room 11. 
tom;0;1;1;0;1; right smart bird you got there, mr. potter. 
tom;0;1;1;0;1; he arrived here just five minutes before yourself.
vendor;1;1;0;0;1;right! you gonna move that bus or what?
housekeeper;1;1;1;0;1;housekeeping! i'll come back later.
lupin;1;1;1;1;1;here, eat this. it'll help. 
lupin;1;1;1;0;1; it's all right. it's chocolate. 
lupin;1;1;0;0;1; it was a dementor.  
lupin;1;0;0;0;1; one of the guards of azkaban. it's gone now. 
lupin;1;1;1;0;1; it was searching the train for sirius black. 
lupin;1;1;0;0;1; if you'll excuse me, i need to have a little word with the driver. 
lupin;1;1;0;0;1; eat. you'll feel better. 
lupin;1;1;0;0;1; intriguing, isn't it? 
